40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:14:00.0 (333337)|USER_INFO|[EXTERNAL]|0057F000000SZkg|test-d_masalsky@twistellar.com|Pacific Standard Time|GMT-07:00
08:14:00.0 (378947)|EXECUTION_STARTED
08:14:00.0 (383214)|CODE_UNIT_STARTED|[EXTERNAL]|01p7F000008eSte|RSS
08:14:05.962 (6418151029)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6418176741)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t,]"|0x6581ef45
08:14:05.962 (6418183290)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6418191139)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6418194717)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6418202629)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6418206236)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6418209517)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6418212760)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6418219068)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6418228086)|VARIABLE_ASSIGNMENT|[45]|child|null|
08:14:05.962 (6418231726)|STATEMENT_EXECUTE|[60]
08:14:05.962 (6418236298)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6418246303)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:14:05.962 (6418255172)|HEAP_ALLOCATE|[34]|Bytes:5
08:14:05.962 (6418262693)|HEAP_ALLOCATE|[34]|Bytes:4
08:14:05.962 (6418267180)|VARIABLE_SCOPE_BEGIN|[34]|post|dom.XmlNode|true|false
08:14:05.962 (6418405206)|VARIABLE_ASSIGNMENT|[34]|post|"XMLNode[ELEMENT,item,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Минюст прокомментировал прекращение действия лицензии адвоката Бахтиной,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,link,null,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560342.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,description,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,img src=\"https://img.tyt.by/thumbnails/n/regiony/0d/7/1_2_yarivanovich_femida_zakon_sud_prigovor_pravosudie.jpg\" width=\"72\" height=\"48\" alt=\"Фото: Иван Яриванович, TUT.BY\" border=\"0\" align=\"left\" hspace=\"5\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,], XMLNode[TEXT,null,null,null,null,null,И кто еще не прошел внеочередную аттестацию.,], XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,br clear=\"all\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@57d12952],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@57456c13, common.apex.api.dom.XmlNode$Attribute@20230060, common.apex.api.dom.XmlNode$Attribute@6998e672],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@37ddc9aa],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560342.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Thu, 14 Sep 2017 19:01:00 +0300,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@4b840eb6, common.apex.api.dom.XmlNode$Attribute@739c37a6, common.apex.api.dom.XmlNode$Attribute@5d99f4d1, common.apex.api.dom.XmlNode$Attribute@450f651, common.apex.api.dom.XmlNode$Attribute@6f4ab9d3, common.apex.api.dom.XmlNode$Attribute@7d79829b],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t,]],null,]"|0x3c8a7832
08:14:05.962 (6418486681)|STATEMENT_EXECUTE|[34]
08:14:05.962 (6418488278)|STATEMENT_EXECUTE|[35]
08:14:05.962 (6418495464)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6418502525)|VARIABLE_SCOPE_BEGIN|[43]|this|RSS|true|false
08:14:05.962 (6418519633)|VARIABLE_ASSIGNMENT|[43]|this|{}|0x5d77c19c
08:14:05.962 (6418525132)|VARIABLE_SCOPE_BEGIN|[43]|post|dom.XmlNode|true|false
08:14:05.962 (6418654815)|VARIABLE_ASSIGNMENT|[43]|post|"XMLNode[ELEMENT,item,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Минюст прокомментировал прекращение действия лицензии адвоката Бахтиной,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,link,null,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560342.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,description,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,img src=\"https://img.tyt.by/thumbnails/n/regiony/0d/7/1_2_yarivanovich_femida_zakon_sud_prigovor_pravosudie.jpg\" width=\"72\" height=\"48\" alt=\"Фото: Иван Яриванович, TUT.BY\" border=\"0\" align=\"left\" hspace=\"5\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,], XMLNode[TEXT,null,null,null,null,null,И кто еще не прошел внеочередную аттестацию.,], XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,br clear=\"all\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@57d12952],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@57456c13, common.apex.api.dom.XmlNode$Attribute@20230060, common.apex.api.dom.XmlNode$Attribute@6998e672],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@37ddc9aa],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560342.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Thu, 14 Sep 2017 19:01:00 +0300,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,], XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@4b840eb6, common.apex.api.dom.XmlNode$Attribute@739c37a6, common.apex.api.dom.XmlNode$Attribute@5d99f4d1, common.apex.api.dom.XmlNode$Attribute@450f651, common.apex.api.dom.XmlNode$Attribute@6f4ab9d3, common.apex.api.dom.XmlNode$Attribute@7d79829b],null,null,null,], XMLNode[TEXT,null,null,null,null,null,\n\t,]],null,]"|0x3c8a7832
08:14:05.962 (6418730965)|STATEMENT_EXECUTE|[43]
08:14:05.962 (6418732497)|STATEMENT_EXECUTE|[44]
08:14:05.962 (6418749961)|HEAP_ALLOCATE|[44]|Bytes:4
08:14:05.962 (6418764216)|VARIABLE_SCOPE_BEGIN|[44]|bp|BlogEntry__c|true|false
08:14:05.962 (6418776599)|VARIABLE_ASSIGNMENT|[44]|bp|{}|0x70ab3f87
08:14:05.962 (6418805654)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418809393)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418811544)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418813477)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418815372)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418817305)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418819118)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418821184)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418823188)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418824984)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418827067)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418828899)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418830655)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418832483)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418834717)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418836587)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418838605)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418840353)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418842215)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418844007)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6418868037)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6418877889)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6418883177)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6418914803)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x5e22ed63
08:14:05.962 (6418921184)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6418935386)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6418939512)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6418942755)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6418946019)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6418949269)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6418952707)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6418959452)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6418970066)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6418975611)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419006799)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,title,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Минюст прокомментировал прекращение действия лицензии адвоката Бахтиной,]],null,]"|0x53b72efc
08:14:05.962 (6419015326)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419022284)|HEAP_ALLOCATE|[46]|Bytes:5
08:14:05.962 (6419034768)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419036711)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419042311)|HEAP_ALLOCATE|[46]|Bytes:71
08:14:05.962 (6419085633)|VARIABLE_ASSIGNMENT|[46]|this.title__c|"Минюст прокомментиро (51 more) ..."|0x70ab3f87
08:14:05.962 (6419096933)|HEAP_ALLOCATE|[47]|Bytes:5
08:14:05.962 (6419108173)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419111396)|HEAP_ALLOCATE|[51]|Bytes:5
08:14:05.962 (6419117555)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419120794)|HEAP_ALLOCATE|[52]|Bytes:5
08:14:05.962 (6419129867)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419132909)|HEAP_ALLOCATE|[53]|Bytes:5
08:14:05.962 (6419138498)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419141323)|HEAP_ALLOCATE|[54]|Bytes:5
08:14:05.962 (6419146960)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419154793)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419163579)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6419168931)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419202343)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x39261808
08:14:05.962 (6419208359)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419216990)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419220586)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419223980)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419227496)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419230916)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419234813)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419243337)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419251729)|HEAP_ALLOCATE|[45]|Bytes:4
08:14:05.962 (6419256444)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419291171)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,link,null,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560342.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,]"|0x10584fac
08:14:05.962 (6419302342)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419310538)|HEAP_ALLOCATE|[46]|Bytes:4
08:14:05.962 (6419321979)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419325090)|HEAP_ALLOCATE|[47]|Bytes:4
08:14:05.962 (6419336557)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419337889)|STATEMENT_EXECUTE|[48]
08:14:05.962 (6419341917)|HEAP_ALLOCATE|[48]|Bytes:99
08:14:05.962 (6419377408)|VARIABLE_ASSIGNMENT|[48]|this.link__c|"https://news.tut.by/ (79 more) ..."|0x70ab3f87
08:14:05.962 (6419385122)|STATEMENT_EXECUTE|[49]
08:14:05.962 (6419391675)|HEAP_ALLOCATE|[49]|Bytes:99
08:14:05.962 (6419414540)|HEAP_ALLOCATE|[49]|Bytes:6
08:14:05.962 (6419449632)|VARIABLE_ASSIGNMENT|[49]|this.externalId__c|"560342"|0x70ab3f87
08:14:05.962 (6419460564)|HEAP_ALLOCATE|[51]|Bytes:4
08:14:05.962 (6419469392)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419472454)|HEAP_ALLOCATE|[52]|Bytes:4
08:14:05.962 (6419477906)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419480553)|HEAP_ALLOCATE|[53]|Bytes:4
08:14:05.962 (6419485891)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419488661)|HEAP_ALLOCATE|[54]|Bytes:4
08:14:05.962 (6419494474)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419504172)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419513224)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6419518558)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419551394)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x59d8f131
08:14:05.962 (6419557265)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419568335)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419572480)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419575858)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419579323)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419582664)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419586306)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419593235)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419601255)|HEAP_ALLOCATE|[45]|Bytes:11
08:14:05.962 (6419609291)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419653750)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,description,null,null,null,[XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,img src=\"https://img.tyt.by/thumbnails/n/regiony/0d/7/1_2_yarivanovich_femida_zakon_sud_prigovor_pravosudie.jpg\" width=\"72\" height=\"48\" alt=\"Фото: Иван Яриванович, TUT.BY\" border=\"0\" align=\"left\" hspace=\"5\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,], XMLNode[TEXT,null,null,null,null,null,И кто еще не прошел внеочередную аттестацию.,], XMLNode[TEXT,null,null,null,null,null,\u003C,], XMLNode[TEXT,null,null,null,null,null,br clear=\"all\" /,], XMLNode[TEXT,null,null,null,null,null,\u003E,]],null,]"|0x33f2e438
08:14:05.962 (6419673676)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419681229)|HEAP_ALLOCATE|[46]|Bytes:11
08:14:05.962 (6419694436)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419697719)|HEAP_ALLOCATE|[47]|Bytes:11
08:14:05.962 (6419703807)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419706515)|HEAP_ALLOCATE|[51]|Bytes:11
08:14:05.962 (6419712079)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419714761)|HEAP_ALLOCATE|[52]|Bytes:11
08:14:05.962 (6419720088)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419722854)|HEAP_ALLOCATE|[53]|Bytes:11
08:14:05.962 (6419731304)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419733141)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419738797)|HEAP_ALLOCATE|[53]|Bytes:272
08:14:05.962 (6419777501)|VARIABLE_ASSIGNMENT|[53]|this.description__c|"\u003Cimg src=\"https://im (252 more) ..."|0x70ab3f87
08:14:05.962 (6419787932)|HEAP_ALLOCATE|[54]|Bytes:11
08:14:05.962 (6419796956)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419805820)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419816346)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6419821924)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419853644)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x3a1d5c16
08:14:05.962 (6419859925)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419867892)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419871557)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419874911)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6419879505)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6419884570)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6419888040)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6419894781)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6419903204)|HEAP_ALLOCATE|[45]|Bytes:33
08:14:05.962 (6419907840)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6419949626)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,]"|0x68ea51d6
08:14:05.962 (6419963742)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6419972185)|HEAP_ALLOCATE|[46]|Bytes:6
08:14:05.962 (6419981914)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6419984970)|HEAP_ALLOCATE|[47]|Bytes:6
08:14:05.962 (6419994821)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6419997586)|HEAP_ALLOCATE|[51]|Bytes:6
08:14:05.962 (6420002940)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6420006437)|HEAP_ALLOCATE|[52]|Bytes:6
08:14:05.962 (6420011757)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6420014361)|HEAP_ALLOCATE|[53]|Bytes:6
08:14:05.962 (6420019373)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6420022049)|HEAP_ALLOCATE|[54]|Bytes:6
08:14:05.962 (6420029297)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6420045884)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420050270)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420052544)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420054440)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420056277)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420058480)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420084236)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420093464)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420098230)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6420125580)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,]"|0x76a56483
08:14:05.962 (6420138411)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6420144912)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420152545)|HEAP_ALLOCATE|[55]|Bytes:31
08:14:05.962 (6420157252)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6420184667)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,TUT.BY,]],null,]"|0x52d28d4b
08:14:05.962 (6420200786)|HEAP_ALLOCATE|[56]|Bytes:4
08:14:05.962 (6420212124)|STATEMENT_EXECUTE|[57]
08:14:05.962 (6420216153)|HEAP_ALLOCATE|[57]|Bytes:6
08:14:05.962 (6420252687)|VARIABLE_ASSIGNMENT|[57]|this.authorName__c|"TUT.BY"|0x70ab3f87
08:14:05.962 (6420271329)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420280196)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6420285399)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6420314730)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,]"|0x2ff96eb
08:14:05.962 (6420329369)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6420339768)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420348121)|HEAP_ALLOCATE|[55]|Bytes:30
08:14:05.962 (6420352803)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6420380775)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,]"|0x38210383
08:14:05.962 (6420394701)|HEAP_ALLOCATE|[56]|Bytes:3
08:14:05.962 (6420408501)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6420414932)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420422654)|HEAP_ALLOCATE|[55]|Bytes:3
08:14:05.962 (6420427018)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6420457167)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x657df978
08:14:05.962 (6420469858)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6420480049)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6420488963)|VARIABLE_ASSIGNMENT|[55]|channel|null|
08:14:05.962 (6420495958)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6420503134)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6420507391)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
